age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
19,Private,1484789,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,46,United-States,<=50K
27,Private,951639,10th,6,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,34,?,<=50K
20,?,405444,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,46,?,<=50K
60,Private,312158,Doctorate,16,Divorced,Exec-managerial,Unmarried,White,Male,0,1408,40,United-States,<=50K
17,Private,258895,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Black,Male,0,0,51,United-States,>50K
40,Local-gov,713539,5th-6th,3,Never-married,Prof-specialty,Unmarried,White,Female,0,0,33,United-States,<=50K
44,State-gov,118700,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Male,0,0,38,United-States,<=50K
43,Private,208001,7th-8th,4,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,0,0,25,?,<=50K
44,Private,1133929,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,39,Mexico,<=50K
51,Self-emp-not-inc,739919,Some-college,10,Married-civ-spouse,Handlers-cleaners,Own-child,White,Female,0,0,36,United-States,<=50K
31,Local-gov,798136,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K
39,Private,495798,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,34,United-States,<=50K
33,Private,839920,HS-grad,9,Separated,Prof-specialty,Husband,Black,Male,0,0,36,?,<=50K
56,Self-emp-not-inc,522907,Some-college,10,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0,0,33,United-States,<=50K
67,Self-emp-not-inc,80221,5th-6th,3,Never-married,Adm-clerical,Husband,White,Male,0,2174,40,United-States,>50K
21,Self-emp-inc,857920,Some-college,10,Married-civ-spouse,Sales,Husband,White,Female,0,0,60,United-States,<=50K
17,Private,133531,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Female,0,0,5,?,<=50K
45,Private,1037318,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
52,State-gov,1373044,HS-grad,9,Never-married,Sales,Wife,White,Female,0,0,52,United-States,<=50K
65,Local-gov,1005493,Bachelors,13,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,35,United-States,<=50K
48,Self-emp-inc,870598,Assoc-voc,11,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,45,United-States,>50K
57,Private,1446939,11th,7,Never-married,Machine-op-inspct,Husband,White,Male,0,0,52,United-States,<=50K
61,Private,338960,HS-grad,9,Never-married,?,Not-in-family,White,Male,0,0,37,Philippines,<=50K
58,Self-emp-not-inc,1163898,Some-college,10,Divorced,Exec-managerial,Husband,White,Male,0,0,33,United-States,<=50K
50,Private,321494,HS-grad,9,Separated,Craft-repair,Husband,White,Male,0,0,49,?,>50K
20,?,13712,11th,7,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,45,United-States,<=50K
37,Private,371223,12th,8,Never-married,Sales,Husband,White,Male,0,0,39,United-States,<=50K
42,Self-emp-not-inc,760122,HS-grad,9,Married-civ-spouse,?,Own-child,Black,Male,0,0,46,?,<=50K
36,Local-gov,107807,Some-college,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
37,Private,427485,Some-college,10,Divorced,Other-service,Unmarried,Black,Male,0,0,39,Mexico,>50K
59,Private,86997,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,43,?,<=50K
27,Private,374836,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Female,5060,0,45,United-States,>50K
49,Private,1083618,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,>50K
42,Private,239283,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,0,0,52,United-States,<=50K
25,Private,405206,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Female,0,0,30,United-States,<=50K
22,State-gov,214738,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,3325,0,39,United-States,>50K
17,Private,584699,Masters,14,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,48,United-States,>50K
44,Private,1144691,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,29,United-States,<=50K
37,Private,812058,7th-8th,4,Never-married,Other-service,Own-child,White,Female,0,0,49,United-States,>50K
26,Private,310684,HS-grad,9,Widowed,Prof-specialty,Unmarried,White,Female,0,0,42,Puerto-Rico,<=50K
17,Private,488935,12th,8,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,53,United-States,<=50K
44,Private,1009350,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,46,?,>50K
35,Private,724955,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,38,United-States,<=50K
28,Private,696921,Masters,14,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,42,United-States,>50K
24,?,1299270,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,43,United-States,>50K
34,Private,1231099,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K
44,Private,375975,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,41,United-States,<=50K
33,Self-emp-not-inc,1060242,5th-6th,3,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,39,United-States,>50K
21,Local-gov,1189603,Bachelors,13,Never-married,?,Husband,White,Male,0,0,38,United-States,>50K
37,Private,1351274,11th,7,Never-married,Sales,Own-child,White,Male,0,0,42,United-States,<=50K
52,Private,405491,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,0,0,29,United-States,<=50K
38,Private,1095514,Some-college,10,Separated,Tech-support,Not-in-family,White,Female,0,0,36,United-States,<=50K
38,Private,290991,7th-8th,4,Widowed,Craft-repair,Own-child,White,Female,0,0,30,United-States,<=50K
33,Private,674055,Bachelors,13,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,31,United-States,>50K
25,Private,121043,5th-6th,3,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,48,United-States,>50K
25,Private,910898,11th,7,Divorced,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
17,Private,1030407,Bachelors,13,Never-married,Exec-managerial,Unmarried,White,Male,0,0,33,?,<=50K
54,?,677387,HS-grad,9,Married-spouse-absent,Other-service,Husband,White,Male,0,1408,38,United-States,<=50K
44,Private,625099,Bachelors,13,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,38,United-States,>50K
39,Private,372888,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,41,United-States,>50K
42,Private,1158624,Some-college,10,Never-married,Tech-support,Husband,White,Male,0,0,25,United-States,<=50K
42,Private,1366685,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,29,United-States,>50K
27,Private,210281,11th,7,Married-civ-spouse,Protective-serv,Unmarried,White,Male,0,0,26,United-States,>50K
33,Self-emp-not-inc,423177,Masters,14,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,31,?,>50K
31,Local-gov,910182,10th,6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,33,United-States,<=50K
73,Local-gov,556932,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Black,Female,0,0,30,United-States,<=50K
52,?,32311,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,48,United-States,<=50K
40,?,44029,HS-grad,9,Married-civ-spouse,Protective-serv,Wife,White,Male,5060,0,58,?,>50K
57,?,360705,Some-college,10,Married-civ-spouse,?,Wife,White,Male,0,0,48,United-States,<=50K
55,Private,1451821,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,34,United-States,>50K
18,Private,919545,Bachelors,13,Never-married,Handlers-cleaners,Husband,Black,Female,0,0,42,United-States,>50K
34,Private,392554,Bachelors,13,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,39,United-States,<=50K
37,Private,96329,HS-grad,9,Widowed,Tech-support,Husband,White,Female,0,0,34,Mexico,<=50K
46,Private,1137447,HS-grad,9,Never-married,Prof-specialty,Husband,Black,Male,0,0,53,United-States,<=50K
34,Local-gov,573939,Preschool,1,Divorced,Handlers-cleaners,Own-child,White,Female,0,0,60,United-States,<=50K
36,Private,598407,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,2174,0,25,United-States,<=50K
31,Private,848192,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,54,United-States,>50K
52,Private,352656,Some-college,10,Divorced,Sales,Wife,White,Female,2174,0,34,United-States,<=50K
17,Private,1094921,HS-grad,9,Widowed,Other-service,Husband,White,Male,0,0,37,United-States,<=50K
32,Private,479477,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,7298,0,43,United-States,>50K
17,Local-gov,1062310,Bachelors,13,Separated,Protective-serv,Own-child,White,Male,0,0,55,United-States,>50K
23,Private,782304,Bachelors,13,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,43,United-States,<=50K
42,Self-emp-not-inc,233344,7th-8th,4,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,44,United-States,<=50K
42,Private,940016,Doctorate,16,Never-married,Sales,Husband,White,Male,0,0,49,United-States,>50K
33,Private,124778,HS-grad,9,Married-civ-spouse,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,0,0,50,United-States,<=50K
53,Private,1076259,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,<=50K
56,Self-emp-not-inc,572644,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,?,<=50K
37,Self-emp-not-inc,1010011,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,34,United-States,>50K
41,Private,371078,Some-college,10,Married-civ-spouse,Craft-repair,Own-child,White,Female,0,0,23,United-States,<=50K
31,State-gov,618429,HS-grad,9,Never-married,Adm-clerical,Husband,White,Female,0,0,58,Mexico,<=50K
46,Private,467563,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Male,0,0,30,United-States,<=50K
21,Local-gov,386122,Some-college,10,Divorced,Exec-managerial,Husband,White,Female,0,0,35,United-States,>50K
63,Private,522274,Bachelors,13,Separated,Protective-serv,Husband,White,Male,0,1887,37,United-States,<=50K
53,Private,92942,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,35,United-States,<=50K
21,Local-gov,603603,Some-college,10,Married-civ-spouse,Protective-serv,Own-child,White,Female,0,0,33,United-States,<=50K
26,Private,196099,11th,7,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K
43,Private,784158,Bachelors,13,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,2174,0,45,United-States,<=50K
33,Private,147754,7th-8th,4,Married-civ-spouse,Protective-serv,Not-in-family,White,Female,0,0,46,United-States,<=50K
45,Private,26834,HS-grad,9,Never-married,?,Not-in-family,White,Male,0,0,46,United-States,<=50K
32,Self-emp-not-inc,665881,7th-8th,4,Married-civ-spouse,?,Not-in-family,White,Male,0,0,36,United-States,<=50K
59,Local-gov,456129,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,36,United-States,<=50K
38,Local-gov,1316914,HS-grad,9,Divorced,Exec-managerial,Husband,White,Female,99999,0,51,United-States,>50K
71,Private,406113,Some-college,10,Never-married,Other-service,Unmarried,White,Male,7688,0,35,United-States,>50K
46,Private,606794,HS-grad,9,Never-married,Exec-managerial,Husband,White,Male,0,0,35,United-States,>50K
19,Private,364263,HS-grad,9,Never-married,Armed-Forces,Own-child,White,Female,0,1672,49,United-States,<=50K
67,Private,1335648,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
53,Private,1185676,7th-8th,4,Never-married,Adm-clerical,Husband,White,Male,0,0,35,United-States,<=50K
43,State-gov,268735,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,35,United-States,<=50K
47,Local-gov,386680,Some-college,10,Married-civ-spouse,?,Husband,White,Female,2174,0,51,United-States,<=50K
21,Self-emp-inc,290233,Some-college,10,Never-married,?,Not-in-family,White,Male,0,0,46,United-States,<=50K
17,Private,237484,9th,5,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Female,0,0,42,United-States,<=50K
37,Private,371001,Some-college,10,Separated,Prof-specialty,Husband,White,Male,0,0,28,United-States,<=50K
57,Private,1279665,HS-grad,9,Married-civ-spouse,?,Unmarried,Asian-Pac-Islander,Female,0,0,42,United-States,<=50K
43,Private,695275,1st-4th,2,Never-married,Other-service,Not-in-family,White,Female,0,0,38,United-States,>50K
61,Private,582434,12th,8,Separated,Other-service,Husband,White,Male,0,0,31,United-States,<=50K
56,Private,296724,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,34,United-States,<=50K
38,Private,286658,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,47,?,<=50K
54,?,838629,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,52,United-States,<=50K
59,Private,1130046,HS-grad,9,Divorced,Craft-repair,Husband,White,Male,0,0,29,United-States,>50K
36,?,842657,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Male,0,0,31,United-States,>50K
35,Private,990218,HS-grad,9,Divorced,?,Not-in-family,White,Male,0,1408,47,United-States,<=50K
39,Private,401846,Some-college,10,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,1408,36,United-States,<=50K
17,Private,1418660,Bachelors,13,Never-married,Exec-managerial,Own-child,Black,Male,0,0,46,United-States,>50K
41,Private,1236183,HS-grad,9,Never-married,Prof-specialty,Husband,White,Female,0,0,36,United-States,<=50K
48,Private,1318282,7th-8th,4,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,46,United-States,<=50K
40,Private,1005720,Some-college,10,Divorced,Transport-moving,Husband,White,Male,0,0,26,United-States,<=50K
42,State-gov,1045446,Doctorate,16,Divorced,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
37,Private,118352,Masters,14,Never-married,Prof-specialty,Husband,White,Male,0,1408,19,United-States,<=50K
17,Private,252393,HS-grad,9,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,49,United-States,<=50K
61,Private,209989,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
32,Private,731490,HS-grad,9,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,44,United-States,<=50K
29,Private,887314,12th,8,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,42,United-States,>50K
57,Private,189638,Some-college,10,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,23,?,<=50K
51,?,1130552,Some-college,10,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,54,United-States,<=50K
41,Federal-gov,829955,Some-college,10,Married-civ-spouse,Sales,Husband,White,Female,0,0,43,United-States,<=50K
48,Self-emp-not-inc,898419,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,48,United-States,<=50K
21,Private,1376257,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,32,United-States,<=50K
36,Private,882383,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,42,United-States,<=50K
56,State-gov,18684,HS-grad,9,Married-civ-spouse,Other-service,Own-child,White,Female,0,0,27,United-States,<=50K
28,Private,1156202,7th-8th,4,Never-married,Craft-repair,Not-in-family,White,Male,0,0,41,United-States,<=50K
24,Private,1315634,HS-grad,9,Married-civ-spouse,?,Own-child,White,Male,0,0,31,United-States,<=50K
39,Private,137222,Masters,14,Married-civ-spouse,Sales,Unmarried,White,Female,0,0,90,United-States,>50K
39,Self-emp-inc,814965,Some-college,10,Never-married,Transport-moving,Husband,White,Male,0,0,46,United-States,>50K
47,Private,711519,10th,6,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,53,United-States,>50K
18,Self-emp-not-inc,237908,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,38,?,<=50K
17,Self-emp-inc,423549,Masters,14,Widowed,Prof-specialty,Husband,White,Female,0,0,44,United-States,>50K
50,Private,1285672,Bachelors,13,Married-civ-spouse,Other-service,Unmarried,White,Female,0,0,49,United-States,<=50K
22,State-gov,595457,Some-college,10,Divorced,Farming-fishing,Not-in-family,White,Female,0,0,29,United-States,>50K
29,Private,811364,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Male,0,0,33,United-States,<=50K
17,Private,1168552,Some-college,10,Widowed,Sales,Husband,White,Male,0,0,50,?,<=50K
52,Private,679422,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Male,0,0,38,United-States,>50K
42,?,1338238,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,33,United-States,>50K
42,Private,756080,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Female,0,2042,34,United-States,<=50K
42,Private,1478820,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,28,United-States,<=50K
17,Private,232141,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0,20,United-States,<=50K
24,Private,1333645,Some-college,10,Never-married,Transport-moving,Husband,White,Female,0,0,23,United-States,<=50K
31,Private,180641,12th,8,Never-married,?,Husband,Other,Male,0,0,40,United-States,<=50K
27,Private,1222154,7th-8th,4,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,47,United-States,<=50K
34,Private,996734,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Female,0,0,65,?,<=50K
41,State-gov,845029,Some-college,10,Never-married,Adm-clerical,Husband,Black,Male,0,0,40,United-States,<=50K
52,Private,1322172,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,27,United-States,<=50K
17,Self-emp-not-inc,965754,Bachelors,13,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
37,Private,1045660,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,47,United-States,<=50K
47,Private,1134669,Assoc-acdm,12,Divorced,Prof-specialty,Wife,White,Male,0,0,50,United-States,>50K
25,Private,1263247,Assoc-voc,11,Divorced,Farming-fishing,Husband,White,Male,0,0,49,United-States,<=50K
35,Private,358195,Preschool,1,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,46,United-States,<=50K
44,?,1269175,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,41,United-States,<=50K
38,Private,888874,11th,7,Married-civ-spouse,?,Not-in-family,White,Male,0,0,47,United-States,<=50K
47,Private,60644,7th-8th,4,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,28,United-States,<=50K
39,Private,1378699,12th,8,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,20,United-States,<=50K
33,Local-gov,1159409,Bachelors,13,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,61,United-States,<=50K
21,Private,1338792,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
41,Private,1161101,Masters,14,Never-married,Machine-op-inspct,Husband,White,Male,0,0,45,?,<=50K
39,Local-gov,526778,Prof-school,15,Never-married,Exec-managerial,Not-in-family,White,Female,7298,0,12,United-States,>50K
